Student_ID,Age,Gender,Course_Year,Attendance_Percentage,Assignment_Submission_Rate,Quiz_Average_Score,Midterm_Score,Previous_GPA,Online_Learning_Hours,Course_Participation_Score,Forum_Activity_Count,Login_Frequency_Per_Week,Learning_Resource_Access_Count,Late_Submission_Count,Missing_Assignment_Count,Study_Plan_Adherence,Academic_Counseling_Received,Tutoring_Support_Received,Adaptive_Learning_Resource_Used,Performance_Score,Final_Academic_Score,Intervention_Recommendation,Academic_Risk_Level,Academic_Risk_Class
4448,19,Male,2,43.94,39.46,77.6,63.31,1.44,8.3,85.52,25,2,68,1,2,97.44,0,1,0,64.32,68.55,Adaptive Learning Resources,Medium Risk,1
4449,21,Male,3,55.21,96.55,69.19,90.85,1.54,8.55,37.22,27,8,64,0,6,95.57,1,1,0,61.75,65.1,Adaptive Learning Resources,Medium Risk,1
4450,20,Female,1,75.62,61.21,42.0,68.95,3.63,1.89,63.63,36,14,72,7,5,42.44,1,1,0,48.2,53.78,Adaptive Learning Resources,Medium Risk,1
4451,23,Male,1,92.52,31.68,68.99,11.51,2.82,7.67,62.61,37,9,10,7,4,67.63,0,0,0,41.57,43.41,Adaptive Learning Resources,Medium Risk,1
4452,25,Female,3,47.66,31.85,80.51,97.0,3.38,10.45,43.63,35,14,62,7,6,30.68,0,0,1,50.51,56.15,Adaptive Learning Resources,Medium Risk,1
4453,18,Male,4,82.53,68.69,33.44,63.38,1.67,3.24,20.41,9,6,51,2,7,76.33,0,0,0,32.72,38.41,Academic Counseling and Tutoring,High Risk,2
4454,24,Female,1,52.59,86.51,64.42,63.63,2.05,2.11,79.54,32,14,60,0,6,38.15,0,0,1,54.14,59.2,Adaptive Learning Resources,Medium Risk,1
4455,25,Male,2,87.35,79.82,85.1,91.83,1.24,13.02,51.73,7,13,49,8,0,73.33,0,0,0,73.69,76.8,Regular Monitoring,Low Risk,0
4456,25,Female,1,79.42,72.45,49.96,69.74,3.69,2.17,44.01,37,2,18,6,7,75.91,1,1,0,38.76,44.57,Academic Counseling and Tutoring,High Risk,2
4457,23,Female,1,68.99,33.77,63.6,53.14,3.87,13.74,35.53,41,12,53,5,6,99.71,0,0,1,60.37,64.42,Adaptive Learning Resources,Medium Risk,1
4458,25,Female,4,77.24,28.67,21.68,19.66,3.57,4.47,88.14,35,9,72,6,7,81.81,1,0,1,32.64,38.56,Academic Counseling and Tutoring,High Risk,2
4459,25,Female,1,91.97,20.02,85.59,96.6,2.31,5.28,46.71,20,12,52,5,0,64.08,0,0,1,74.34,78.74,Regular Monitoring,Low Risk,0
4460,19,Male,4,60.12,28.14,82.67,17.06,2.02,8.12,36.32,44,5,70,3,2,56.7,0,0,0,50.44,51.47,Adaptive Learning Resources,Medium Risk,1
4461,20,Female,1,85.0,81.31,53.78,25.33,2.39,3.23,61.88,19,14,67,1,1,19.8,0,1,0,69.49,72.4,Regular Monitoring,Low Risk,0
4462,18,Male,4,45.33,91.62,25.14,83.76,2.91,10.48,82.55,33,4,58,0,7,95.34,0,0,0,62.91,70.8,Adaptive Learning Resources,Medium Risk,1
4463,19,Female,2,80.58,39.23,71.13,54.14,2.29,8.1,68.2,37,7,16,8,1,30.56,0,1,0,51.25,54.02,Adaptive Learning Resources,Medium Risk,1
4464,21,Male,4,83.79,83.59,63.7,26.04,2.26,14.22,96.82,42,11,79,1,5,18.49,1,1,1,67.95,68.28,Regular Monitoring,Low Risk,0
4465,21,Male,1,63.79,35.91,93.16,35.75,2.29,13.71,96.54,27,11,3,5,1,44.72,0,1,0,68.37,70.21,Regular Monitoring,Low Risk,0
4466,22,Male,3,86.59,39.94,38.78,99.46,3.23,11.66,92.19,31,6,28,7,7,34.53,0,0,0,46.95,51.53,Adaptive Learning Resources,Medium Risk,1
4467,23,Male,3,71.21,37.93,17.75,62.56,3.36,3.18,65.21,11,4,53,6,2,56.22,0,0,1,49.76,54.36,Adaptive Learning Resources,Medium Risk,1
4468,23,Male,2,95.86,24.14,36.65,46.15,3.61,3.6,81.46,8,12,52,8,3,93.56,0,0,1,52.93,58.63,Adaptive Learning Resources,Medium Risk,1
4469,17,Female,4,42.31,35.52,51.37,88.86,1.73,4.39,43.08,42,12,39,8,3,96.28,0,1,0,37.41,44.22,Academic Counseling and Tutoring,High Risk,2
4470,18,Male,3,43.5,49.88,28.21,53.17,1.47,12.6,66.03,14,12,20,3,2,39.31,0,1,1,51.85,55.83,Adaptive Learning Resources,Medium Risk,1
4471,25,Male,4,89.76,52.44,98.28,37.71,2.04,9.9,25.32,12,11,31,8,4,92.31,0,1,0,46.41,51.45,Adaptive Learning Resources,Medium Risk,1
4472,18,Female,2,89.75,44.76,33.9,24.78,2.26,3.05,41.07,1,14,75,9,2,91.59,0,0,1,38.6,47.05,Academic Counseling and Tutoring,High Risk,2
4473,22,Male,3,65.63,61.18,72.62,77.0,3.11,7.14,46.03,19,10,78,1,7,52.29,0,1,0,60.0,64.5,Adaptive Learning Resources,Medium Risk,1
4474,17,Female,4,97.66,50.24,53.6,63.66,3.27,14.64,48.9,13,2,14,0,3,61.09,0,1,1,81.18,83.33,Regular Monitoring,Low Risk,0
4475,19,Female,1,79.16,97.63,62.19,18.31,3.95,11.12,32.88,41,4,28,5,5,19.17,0,0,0,54.06,57.19,Adaptive Learning Resources,Medium Risk,1
4476,18,Female,2,98.89,84.59,94.28,63.25,2.13,14.05,26.66,14,12,47,3,5,16.77,0,1,0,66.18,68.48,Regular Monitoring,Low Risk,0
4477,19,Female,4,69.61,94.48,60.18,24.35,2.21,12.23,66.27,28,1,20,3,3,28.1,0,0,0,56.4,62.87,Adaptive Learning Resources,Medium Risk,1
4478,21,Male,2,48.1,64.59,40.94,98.35,2.63,11.01,59.31,20,8,20,9,4,59.47,1,0,0,45.31,47.6,Adaptive Learning Resources,Medium Risk,1
4479,22,Male,1,63.89,74.27,33.77,33.37,3.46,12.53,66.76,9,4,42,9,0,55.08,1,1,0,61.42,65.37,Adaptive Learning Resources,Medium Risk,1
4480,25,Male,2,98.73,33.33,90.82,72.64,2.98,10.54,30.34,40,2,16,0,0,16.07,0,0,1,86.67,87.8,Regular Monitoring,Low Risk,0
4481,20,Female,4,59.08,80.22,98.87,69.04,2.72,8.73,95.82,37,13,29,5,0,24.47,1,1,0,82.71,83.87,Regular Monitoring,Low Risk,0
4482,23,Male,4,97.21,38.88,36.41,72.22,2.94,11.17,53.07,20,5,29,2,1,50.65,0,0,0,76.69,77.43,Regular Monitoring,Low Risk,0
4483,22,Male,4,86.81,31.67,76.36,48.7,2.39,3.83,55.96,34,12,51,6,3,83.59,0,0,1,51.64,57.03,Adaptive Learning Resources,Medium Risk,1
4484,18,Male,3,63.74,23.35,57.99,16.69,3.28,7.61,63.76,43,14,34,0,6,61.0,0,0,1,53.5,57.45,Adaptive Learning Resources,Medium Risk,1
4485,24,Female,2,70.22,57.78,74.38,98.2,1.23,14.3,75.21,16,12,45,7,6,73.47,0,1,1,48.31,53.06,Adaptive Learning Resources,Medium Risk,1
4486,23,Male,1,74.48,42.94,96.96,27.24,2.53,12.22,50.79,43,13,56,8,2,53.67,0,0,1,57.48,61.91,Adaptive Learning Resources,Medium Risk,1
4487,23,Female,1,78.27,98.94,38.47,79.27,3.42,13.93,31.45,3,1,10,3,6,47.25,0,0,0,60.86,63.15,Adaptive Learning Resources,Medium Risk,1
4488,24,Male,1,39.99,39.99,77.9,22.38,1.91,14.53,82.65,13,2,37,4,4,92.24,0,0,0,48.44,56.45,Adaptive Learning Resources,Medium Risk,1
4489,17,Male,1,95.68,89.32,52.23,35.31,3.53,9.01,40.84,39,14,71,7,6,85.49,1,1,0,54.62,58.28,Adaptive Learning Resources,Medium Risk,1
4490,17,Male,4,73.8,45.32,70.47,60.39,3.35,3.34,55.43,31,8,3,4,3,31.95,1,1,1,56.72,60.56,Adaptive Learning Resources,Medium Risk,1
4491,24,Female,4,95.52,79.93,49.57,47.21,2.74,11.25,70.59,17,12,44,9,0,84.22,0,1,1,71.27,73.99,Regular Monitoring,Low Risk,0
4492,20,Female,3,76.07,72.79,75.21,96.24,1.76,0.61,97.23,33,4,27,3,7,36.41,0,1,1,41.45,47.06,Adaptive Learning Resources,Medium Risk,1
4493,21,Male,4,63.02,64.94,43.69,86.29,3.58,1.79,22.69,31,9,70,4,4,18.32,1,1,0,53.46,57.27,Adaptive Learning Resources,Medium Risk,1
4494,24,Male,4,71.85,53.35,56.51,92.96,1.09,4.65,61.51,13,10,24,1,2,81.92,0,0,1,63.53,66.21,Adaptive Learning Resources,Medium Risk,1
4495,21,Female,3,88.92,73.69,75.25,67.66,2.78,0.72,94.89,35,4,61,9,6,28.06,0,0,0,35.12,41.43,Academic Counseling and Tutoring,High Risk,2
4496,20,Male,2,56.2,52.58,18.63,29.7,3.35,10.41,40.41,33,14,7,1,7,39.03,0,1,1,43.67,50.07,Adaptive Learning Resources,Medium Risk,1
4497,22,Male,1,97.17,63.85,42.89,56.66,2.46,12.34,28.98,5,2,62,0,3,80.16,1,0,0,73.01,75.56,Regular Monitoring,Low Risk,0
4498,21,Male,2,65.29,67.18,61.43,78.9,1.31,11.43,67.75,39,8,66,3,2,56.23,0,1,0,65.98,69.2,Regular Monitoring,Low Risk,0
4499,23,Male,1,97.16,41.39,21.3,15.82,3.5,2.59,32.18,34,10,42,9,3,73.84,0,0,0,35.11,42.76,Academic Counseling and Tutoring,High Risk,2
4500,23,Male,2,92.25,47.18,74.77,87.68,3.73,12.16,90.31,14,14,27,7,3,17.49,0,0,1,75.89,76.48,Regular Monitoring,Low Risk,0
4501,20,Male,4,84.9,21.44,84.13,66.82,2.69,12.51,77.85,19,13,14,9,7,43.54,1,0,0,38.65,44.41,Academic Counseling and Tutoring,High Risk,2
4502,21,Male,2,65.38,88.17,28.88,75.12,3.36,1.9,29.68,27,4,17,9,0,45.17,0,1,0,51.57,54.53,Adaptive Learning Resources,Medium Risk,1
4503,19,Female,1,73.15,80.48,77.34,72.49,2.83,7.64,66.2,36,8,45,9,7,35.8,0,0,1,37.54,42.55,Academic Counseling and Tutoring,High Risk,2
4504,20,Male,3,89.47,34.68,69.93,86.3,2.72,10.48,22.17,37,13,31,9,4,46.9,0,0,0,48.4,51.58,Adaptive Learning Resources,Medium Risk,1
4505,20,Female,3,70.36,48.96,49.92,17.88,1.39,6.4,87.61,20,2,3,1,7,46.01,0,0,0,27.0,33.28,Academic Counseling and Tutoring,High Risk,2
4506,19,Male,1,82.98,53.69,29.02,43.93,2.31,13.39,36.44,23,4,69,6,7,95.25,0,0,0,34.97,37.37,Academic Counseling and Tutoring,High Risk,2
4507,21,Female,1,86.39,46.75,96.16,55.24,3.04,8.17,78.55,9,11,78,7,5,87.18,0,0,0,59.79,63.73,Adaptive Learning Resources,Medium Risk,1
4508,21,Male,4,68.35,83.86,54.44,59.19,2.36,2.27,28.51,35,11,39,9,5,84.81,0,1,0,31.65,37.48,Academic Counseling and Tutoring,High Risk,2
4509,23,Female,1,69.86,78.03,30.61,94.83,2.85,8.19,57.79,8,1,24,0,5,15.28,0,1,1,60.85,64.4,Adaptive Learning Resources,Medium Risk,1
4510,20,Male,4,47.86,81.37,76.04,13.82,3.68,8.87,94.34,21,8,30,2,0,46.07,0,0,1,83.73,85.86,Regular Monitoring,Low Risk,0
4511,20,Female,2,50.91,92.33,66.67,87.98,2.1,14.33,25.96,41,6,58,5,3,28.27,0,1,1,61.32,68.05,Adaptive Learning Resources,Medium Risk,1
4512,25,Male,2,93.82,67.61,84.38,59.67,3.49,6.62,43.63,36,13,58,6,0,41.03,1,0,0,81.11,82.93,Regular Monitoring,Low Risk,0
4513,22,Male,2,89.62,69.16,99.67,59.92,1.09,13.45,82.61,15,14,74,4,3,29.34,0,0,0,68.59,71.66,Regular Monitoring,Low Risk,0
4514,20,Female,3,35.66,77.75,18.81,38.83,3.56,5.14,57.07,42,2,16,6,6,21.22,0,0,0,26.22,33.59,Academic Counseling and Tutoring,High Risk,2
4515,18,Female,4,91.51,74.5,77.84,67.93,1.32,7.06,72.02,23,3,67,5,5,62.02,0,1,0,46.98,51.72,Adaptive Learning Resources,Medium Risk,1
4516,22,Male,1,36.64,89.59,99.08,68.18,1.96,10.29,84.96,3,12,79,6,5,79.58,0,0,0,57.61,61.86,Adaptive Learning Resources,Medium Risk,1
4517,18,Female,1,64.79,81.62,60.75,27.04,2.54,13.34,82.72,43,6,68,3,0,56.83,0,0,0,79.85,83.39,Regular Monitoring,Low Risk,0
4518,21,Male,1,39.38,29.64,75.83,70.93,2.95,11.72,51.63,22,14,19,1,6,39.39,1,0,0,57.95,61.11,Adaptive Learning Resources,Medium Risk,1
4519,22,Male,4,97.97,94.27,52.49,34.0,3.86,2.75,54.45,41,10,62,7,3,23.59,0,1,1,57.74,64.11,Adaptive Learning Resources,Medium Risk,1
4520,20,Female,2,98.2,74.65,45.33,71.99,1.92,3.31,65.69,21,14,40,0,5,88.15,0,0,0,64.09,66.94,Adaptive Learning Resources,Medium Risk,1
4521,19,Male,1,74.71,30.17,74.2,65.07,1.26,1.49,29.82,1,9,8,3,1,69.3,0,1,1,49.87,53.83,Adaptive Learning Resources,Medium Risk,1
4522,23,Female,2,60.49,81.76,98.99,74.44,2.38,9.51,89.56,27,10,27,3,1,27.91,0,1,0,81.65,82.96,Regular Monitoring,Low Risk,0
4523,18,Male,2,68.28,48.67,22.79,11.77,2.04,6.88,27.48,18,7,25,0,5,40.25,1,0,0,35.59,39.45,Academic Counseling and Tutoring,High Risk,2
4524,22,Female,4,84.55,84.48,50.88,21.28,2.8,13.2,34.79,19,9,38,7,2,81.59,1,1,1,60.24,64.31,Adaptive Learning Resources,Medium Risk,1
4525,20,Female,3,49.51,96.43,94.95,85.62,3.77,14.85,95.58,27,10,79,5,3,79.64,0,0,1,93.53,96.95,Regular Monitoring,Low Risk,0
4526,22,Female,1,63.71,40.42,24.59,44.27,2.93,13.24,42.55,41,4,24,1,0,71.43,1,1,1,74.4,79.0,Regular Monitoring,Low Risk,0
4527,20,Female,1,82.92,88.59,70.33,85.3,2.73,1.18,39.54,23,8,34,3,3,22.92,0,1,0,62.63,66.49,Adaptive Learning Resources,Medium Risk,1
4528,20,Male,2,60.7,81.88,51.56,15.64,1.74,14.19,54.03,26,13,3,6,0,69.81,1,0,1,60.51,64.11,Adaptive Learning Resources,Medium Risk,1
4529,20,Female,1,37.08,73.69,47.04,79.24,1.79,1.99,77.94,43,11,78,8,2,66.88,0,0,0,43.92,48.38,Adaptive Learning Resources,Medium Risk,1
4530,25,Male,3,67.98,50.79,32.8,17.54,2.31,6.98,49.3,1,2,31,6,5,66.84,1,0,0,25.89,34.16,Academic Counseling and Tutoring,High Risk,2
4531,23,Female,2,82.93,28.79,29.99,52.15,3.67,4.81,89.98,6,2,62,1,5,84.93,1,1,0,60.29,66.78,Adaptive Learning Resources,Medium Risk,1
4532,19,Female,2,98.49,58.71,58.88,94.38,2.74,2.77,31.95,0,12,76,0,5,25.08,0,1,0,66.25,68.87,Regular Monitoring,Low Risk,0
4533,19,Male,2,37.41,28.45,47.08,16.99,2.48,2.98,29.44,10,4,13,9,3,17.24,0,0,0,11.55,17.34,Academic Counseling and Tutoring,High Risk,2
4534,22,Female,3,70.09,60.01,56.78,41.56,2.63,5.51,26.19,30,3,50,6,2,34.64,0,0,0,45.19,49.14,Adaptive Learning Resources,Medium Risk,1
4535,22,Male,3,64.25,85.62,31.65,56.65,3.5,0.87,43.87,29,8,78,8,0,24.34,1,1,1,55.94,57.72,Adaptive Learning Resources,Medium Risk,1
4536,20,Male,4,50.76,99.81,44.77,90.95,3.03,1.44,35.96,12,2,7,1,4,79.89,0,0,1,60.33,66.05,Adaptive Learning Resources,Medium Risk,1
4537,25,Male,3,76.45,35.84,99.7,39.93,3.78,10.86,56.91,23,4,11,2,5,21.66,0,0,0,63.43,67.36,Adaptive Learning Resources,Medium Risk,1
4538,20,Female,3,45.64,36.63,46.29,82.63,2.75,9.58,99.66,17,13,62,3,0,45.88,0,0,1,79.97,81.28,Regular Monitoring,Low Risk,0
4539,25,Male,3,53.45,84.87,50.08,74.64,1.59,1.94,89.48,12,9,51,8,2,91.37,1,0,1,46.61,48.98,Adaptive Learning Resources,Medium Risk,1
4540,20,Female,1,85.81,57.52,16.69,37.64,1.06,6.77,91.6,16,9,64,6,3,91.28,0,0,0,39.94,43.38,Academic Counseling and Tutoring,High Risk,2
4541,18,Male,1,64.93,93.26,47.37,40.67,1.95,9.31,86.46,29,4,5,1,7,45.45,0,0,1,44.06,49.07,Adaptive Learning Resources,Medium Risk,1
4542,18,Female,4,99.59,81.52,79.89,27.19,1.19,1.92,41.74,18,3,5,3,7,66.42,0,0,0,27.21,32.5,Academic Counseling and Tutoring,High Risk,2
4543,21,Male,4,60.12,78.91,58.83,72.37,2.22,14.59,38.11,11,12,38,3,3,31.74,1,1,1,67.46,69.8,Regular Monitoring,Low Risk,0
4544,20,Female,3,65.11,28.16,70.85,60.68,1.56,12.8,78.57,25,12,77,3,2,21.58,1,1,0,63.56,68.12,Adaptive Learning Resources,Medium Risk,1
4545,23,Male,3,54.52,22.87,62.31,23.95,2.21,3.8,67.92,17,1,70,9,6,79.99,1,0,0,13.22,17.75,Academic Counseling and Tutoring,High Risk,2
4546,21,Male,1,50.36,45.34,23.97,65.81,2.2,8.02,36.49,11,12,56,6,7,15.62,0,0,1,22.15,30.19,Academic Counseling and Tutoring,High Risk,2
4547,22,Male,2,94.95,37.38,43.23,54.88,1.83,7.86,97.39,43,11,34,5,3,85.45,1,0,0,55.38,60.63,Adaptive Learning Resources,Medium Risk,1
4548,20,Female,4,83.67,76.98,74.01,18.33,2.96,5.35,53.94,41,1,53,1,6,43.62,0,0,1,50.37,53.98,Adaptive Learning Resources,Medium Risk,1
4549,18,Male,4,56.67,56.06,61.57,95.83,2.3,11.51,85.15,1,8,64,9,1,26.25,1,0,0,60.79,65.87,Adaptive Learning Resources,Medium Risk,1
4550,25,Female,2,80.51,61.85,72.37,85.13,3.68,10.05,25.9,19,14,77,1,5,57.98,1,1,1,80.22,83.05,Regular Monitoring,Low Risk,0
4551,23,Male,2,97.78,85.1,45.62,16.39,1.23,13.03,22.81,5,9,79,2,4,97.67,0,1,1,55.68,59.67,Adaptive Learning Resources,Medium Risk,1
4552,20,Female,2,39.81,58.28,31.46,93.81,2.23,0.57,56.46,0,9,23,9,2,77.54,1,0,0,36.58,46.1,Academic Counseling and Tutoring,High Risk,2
4553,19,Male,2,52.19,63.59,85.53,92.5,3.33,9.26,29.55,25,5,77,0,4,79.61,1,0,0,80.35,83.48,Regular Monitoring,Low Risk,0
4554,19,Male,2,48.04,87.39,46.99,13.8,2.48,14.89,98.34,6,2,57,8,2,49.6,0,0,0,51.03,55.84,Adaptive Learning Resources,Medium Risk,1
4555,25,Male,3,91.54,54.51,70.68,28.13,3.9,11.94,84.96,31,12,76,6,4,53.25,0,0,0,69.49,70.79,Regular Monitoring,Low Risk,0
4556,21,Male,1,46.65,26.65,47.41,73.22,1.52,5.49,56.33,32,7,59,6,0,86.71,0,0,0,50.44,53.44,Adaptive Learning Resources,Medium Risk,1
4557,19,Male,3,55.02,61.74,93.82,94.11,1.95,2.76,98.36,9,13,79,8,2,22.15,1,0,0,56.24,60.07,Adaptive Learning Resources,Medium Risk,1
4558,21,Female,3,70.35,66.35,99.31,84.08,1.35,6.71,39.06,44,4,78,6,7,19.66,0,0,1,31.73,39.2,Academic Counseling and Tutoring,High Risk,2
4559,18,Female,4,75.37,60.94,70.16,35.37,1.74,6.65,74.32,40,11,26,0,3,73.59,0,1,0,64.52,71.65,Adaptive Learning Resources,Medium Risk,1
4560,20,Female,4,87.53,40.64,66.18,13.01,3.02,8.99,21.4,14,14,2,3,4,38.17,0,0,1,51.69,55.99,Adaptive Learning Resources,Medium Risk,1
4561,18,Male,3,61.48,37.9,86.47,52.56,2.46,1.46,49.78,30,10,29,8,0,99.94,1,1,1,54.36,57.22,Adaptive Learning Resources,Medium Risk,1
4562,18,Male,3,69.73,49.58,58.88,18.28,1.49,6.11,26.35,23,4,49,5,0,99.52,0,0,1,48.53,53.15,Adaptive Learning Resources,Medium Risk,1
4563,24,Female,2,97.76,33.3,88.91,32.08,2.42,12.89,49.39,28,4,67,7,6,69.63,0,0,0,42.38,44.31,Adaptive Learning Resources,Medium Risk,1
4564,17,Male,4,54.33,73.28,50.1,67.61,3.54,9.83,50.45,17,10,56,2,5,54.34,0,0,1,66.41,68.7,Regular Monitoring,Low Risk,0
4565,23,Female,1,51.13,69.17,17.71,54.55,2.32,6.8,50.01,6,3,3,5,0,15.66,1,0,0,48.54,50.51,Adaptive Learning Resources,Medium Risk,1
4566,21,Male,4,81.19,70.59,93.76,43.9,1.04,5.0,53.15,33,11,34,3,3,66.16,0,0,1,53.51,59.72,Adaptive Learning Resources,Medium Risk,1
4567,24,Female,1,85.12,37.98,76.33,93.7,1.16,4.56,69.35,13,4,50,7,0,22.6,0,0,1,53.02,59.85,Adaptive Learning Resources,Medium Risk,1
4568,17,Male,1,61.96,39.72,58.42,27.37,2.31,11.35,35.15,19,2,37,2,4,91.84,0,0,1,50.15,54.57,Adaptive Learning Resources,Medium Risk,1
4569,23,Female,2,48.84,82.99,95.32,53.87,2.78,6.72,38.75,28,9,31,4,6,24.75,1,0,1,46.71,53.72,Adaptive Learning Resources,Medium Risk,1
4570,21,Male,3,85.63,75.21,90.38,61.61,3.66,4.07,71.63,36,7,19,1,3,23.44,0,0,0,78.5,82.11,Regular Monitoring,Low Risk,0
4571,20,Female,1,78.58,90.01,24.22,38.97,3.95,12.28,57.3,41,1,37,6,5,76.21,0,0,0,55.23,58.97,Adaptive Learning Resources,Medium Risk,1
4572,23,Male,3,91.95,52.28,68.07,73.48,3.94,4.35,32.95,30,14,25,8,7,28.0,0,0,0,41.58,46.33,Adaptive Learning Resources,Medium Risk,1
4573,18,Female,4,89.88,63.79,60.74,88.06,2.67,1.43,82.98,18,5,2,4,2,64.82,0,0,0,65.27,68.17,Regular Monitoring,Low Risk,0
4574,17,Female,1,48.34,79.1,81.0,58.73,1.11,8.45,94.47,22,14,47,8,3,82.63,1,0,1,48.25,51.56,Adaptive Learning Resources,Medium Risk,1
4575,17,Male,3,89.1,97.93,40.57,80.32,1.64,4.55,57.23,6,2,25,1,2,15.19,0,0,0,61.95,63.97,Adaptive Learning Resources,Medium Risk,1
4576,17,Male,2,46.39,99.17,15.69,15.49,2.3,0.57,69.12,5,3,22,7,7,27.95,0,1,0,6.61,14.47,Academic Counseling and Tutoring,High Risk,2
4577,21,Male,2,91.14,99.93,30.76,23.84,3.64,7.77,85.23,34,13,30,2,2,30.14,0,1,0,77.93,79.28,Regular Monitoring,Low Risk,0
4578,23,Male,3,85.07,91.24,32.93,51.58,1.06,13.47,97.1,28,3,78,9,2,62.1,0,1,0,48.1,50.18,Adaptive Learning Resources,Medium Risk,1
4579,18,Male,2,72.04,71.17,39.77,92.89,2.53,9.84,97.53,12,13,65,4,2,82.86,1,0,0,79.41,80.79,Regular Monitoring,Low Risk,0
4580,24,Male,4,76.74,20.56,46.48,57.84,2.96,0.76,93.83,38,7,11,2,7,88.13,0,1,1,40.99,45.58,Adaptive Learning Resources,Medium Risk,1
4581,20,Male,3,41.77,75.96,75.06,48.91,1.86,5.99,85.28,24,3,14,4,7,20.34,0,0,1,28.94,35.36,Academic Counseling and Tutoring,High Risk,2
4582,19,Female,4,37.59,39.09,21.31,64.01,1.95,4.08,54.06,33,7,12,4,7,58.22,1,1,1,18.45,24.1,Academic Counseling and Tutoring,High Risk,2
4583,24,Female,3,56.49,24.57,56.36,21.2,2.17,10.22,73.57,18,12,59,0,6,88.92,1,1,0,50.55,55.52,Adaptive Learning Resources,Medium Risk,1
4584,18,Male,4,88.39,75.77,57.38,68.83,1.82,7.13,81.07,3,11,7,7,5,21.05,0,1,1,40.86,43.77,Adaptive Learning Resources,Medium Risk,1
4585,19,Female,1,65.28,80.48,67.35,18.46,2.31,3.0,27.35,23,8,52,6,7,17.2,0,0,1,19.79,27.61,Academic Counseling and Tutoring,High Risk,2
4586,19,Female,1,49.52,72.75,41.4,61.91,1.47,7.12,29.31,32,2,11,7,6,19.0,0,1,0,14.41,22.23,Academic Counseling and Tutoring,High Risk,2
4587,17,Male,2,89.25,49.21,37.08,74.3,1.6,14.01,76.43,42,13,65,2,3,94.17,0,0,1,72.92,74.58,Regular Monitoring,Low Risk,0
4588,22,Male,4,49.86,60.88,56.13,47.04,1.11,6.46,73.35,1,1,78,6,7,48.93,0,0,1,17.25,22.96,Academic Counseling and Tutoring,High Risk,2
4589,18,Male,1,88.01,94.8,71.07,91.98,2.23,13.12,84.31,1,12,36,6,6,20.12,1,1,0,59.94,63.89,Adaptive Learning Resources,Medium Risk,1
4590,17,Female,4,64.44,78.37,18.79,23.68,3.12,7.39,34.77,13,6,18,1,5,99.66,1,0,1,51.34,54.43,Adaptive Learning Resources,Medium Risk,1
4591,18,Female,1,65.13,60.37,39.95,25.39,2.52,11.49,94.93,10,11,4,2,7,96.12,0,0,0,48.61,53.59,Adaptive Learning Resources,Medium Risk,1
4592,22,Male,1,52.73,67.48,81.92,56.52,2.59,11.89,39.07,33,9,31,5,5,50.52,0,1,0,51.38,50.68,Adaptive Learning Resources,Medium Risk,1
4593,20,Female,1,93.51,94.21,56.16,93.85,2.35,11.53,30.81,37,14,28,3,1,23.77,0,0,1,82.92,86.12,Regular Monitoring,Low Risk,0
4594,22,Male,3,40.77,51.5,95.91,45.16,2.75,9.76,45.95,27,6,46,3,6,78.19,1,0,1,50.16,53.8,Adaptive Learning Resources,Medium Risk,1
4595,25,Male,4,44.39,28.15,88.74,93.38,1.69,14.31,84.69,38,8,5,0,7,20.1,1,0,0,53.69,57.58,Adaptive Learning Resources,Medium Risk,1
4596,24,Female,1,76.33,46.07,44.24,72.41,1.62,13.96,22.26,21,14,34,7,1,68.36,0,0,1,57.3,63.63,Adaptive Learning Resources,Medium Risk,1
4597,17,Female,3,90.26,53.22,76.73,80.43,3.83,4.89,38.15,41,5,44,1,7,79.74,0,0,1,64.35,68.64,Adaptive Learning Resources,Medium Risk,1
4598,24,Male,1,41.2,41.84,38.32,94.41,2.35,10.57,96.45,32,8,32,5,6,33.06,1,1,1,42.53,49.15,Adaptive Learning Resources,Medium Risk,1
4599,25,Female,3,82.69,62.32,29.9,61.51,3.48,10.14,21.36,37,4,20,9,6,95.19,1,1,0,36.79,41.0,Academic Counseling and Tutoring,High Risk,2
4600,22,Female,1,83.26,44.39,89.89,67.75,3.75,3.4,42.26,30,14,12,9,0,99.64,0,1,1,71.6,73.75,Regular Monitoring,Low Risk,0
4601,21,Female,2,72.8,28.25,44.77,62.11,2.84,4.34,46.06,13,12,38,0,6,45.5,0,0,1,50.31,54.01,Adaptive Learning Resources,Medium Risk,1
4602,22,Female,3,66.64,35.05,32.29,80.64,1.9,5.01,93.91,37,12,62,0,4,96.91,0,0,1,63.26,69.46,Adaptive Learning Resources,Medium Risk,1
4603,22,Male,3,55.87,93.45,97.02,34.61,3.04,5.31,88.1,8,6,73,9,4,34.69,0,0,0,47.36,52.95,Adaptive Learning Resources,Medium Risk,1
4604,25,Male,1,57.85,70.37,17.64,80.92,2.29,12.89,56.81,23,8,3,1,5,83.17,1,0,0,59.41,65.44,Adaptive Learning Resources,Medium Risk,1
4605,20,Male,1,78.84,45.14,46.19,74.22,3.92,11.48,45.4,28,1,51,5,7,77.97,1,0,0,51.66,56.14,Adaptive Learning Resources,Medium Risk,1
4606,18,Female,3,39.24,49.35,18.27,64.19,3.43,12.21,95.55,4,6,28,3,4,18.51,1,0,1,57.06,62.51,Adaptive Learning Resources,Medium Risk,1
